,Age,Fare,PassengerId,Pclass,Survived,Name_title,Sex_label,Fare_Group,Embarked_label,Family,TicketLettGroup,Cabin_IsNull,Cabin_group,Age_IsNull,Age_group
1158,28,7.55,1159,3,,1,1,0,2,0,1,1,0,1,1
1159,17,8.05,1160,3,,3,0,0,2,0,1,1,0,1,0
1160,17,8.6625,1161,3,,1,1,0,2,0,1,1,0,0,0
1161,46,75.2417,1162,1,,1,1,1,0,0,2,0,9,0,3
1162,28,7.75,1163,3,,1,1,0,1,0,1,1,0,1,1
1163,26,136.7792,1164,1,,2,0,1,0,1,2,0,2,0,1
1164,17,15.5,1165,3,,3,0,0,1,1,2,1,0,1,0
1165,28,7.225,1166,3,,1,1,0,0,0,1,1,0,1,1
1166,20,26.0,1167,2,,3,0,1,2,1,2,1,0,0,1
1167,28,10.5,1168,2,,1,1,0,2,0,1,1,0,0,1
1168,40,26.0,1169,2,,1,1,1,2,1,2,1,0,0,2
1169,30,21.0,1170,2,,1,1,1,2,1,2,1,0,0,1
1170,22,10.5,1171,2,,1,1,0,2,0,1,1,0,0,1
1171,23,8.6625,1172,3,,3,0,0,2,0,1,1,0,0,1
1172,0,13.775,1173,3,,5,1,0,2,1,2,1,0,0,0
1173,17,7.75,1174,3,,3,0,0,1,0,1,1,0,1,0
1174,9,15.2458,1175,3,,3,0,0,0,1,2,1,0,0,0
1175,2,20.2125,1176,3,,3,0,1,2,1,2,1,0,0,0
1176,36,7.25,1177,3,,1,1,0,2,0,1,1,0,0,2
1177,28,7.25,1178,3,,1,1,0,2,0,1,1,0,1,1
1178,24,82.2667,1179,1,,1,1,1,2,1,2,0,5,0,1
1179,28,7.2292,1180,3,,1,1,0,0,0,1,0,6,1,1
1180,28,8.05,1181,3,,1,1,0,2,0,1,1,0,1,1
1181,41,39.6,1182,1,,1,1,1,2,0,1,1,0,1,2
1182,30,6.95,1183,3,,3,0,0,1,0,1,1,0,0,1
1183,28,7.2292,1184,3,,1,1,0,0,0,1,1,0,1,1
1184,53,81.8583,1185,1,,5,1,1,2,1,2,0,7,0,3
1185,36,9.5,1186,3,,1,1,0,2,0,1,1,0,0,2
1186,26,7.8958,1187,3,,1,1,0,2,0,1,1,0,0,1
1187,1,41.5792,1188,2,,3,0,1,0,1,2,1,0,0,0
1188,28,21.6792,1189,3,,1,1,1,0,1,2,1,0,1,1
1189,30,45.5,1190,1,,1,1,1,2,0,1,1,0,0,1
1190,29,7.8542,1191,3,,1,1,0,2,0,1,1,0,0,1
1191,32,7.775,1192,3,,1,1,0,2,0,1,1,0,0,1
1192,32,15.0458,1193,2,,1,1,0,0,0,1,0,0,1,1
1193,43,21.0,1194,2,,1,1,1,2,1,2,1,0,0,2
1194,24,8.6625,1195,3,,1,1,0,2,0,1,1,0,0,1
1195,17,7.75,1196,3,,3,0,0,1,0,1,1,0,1,0
1196,64,26.55,1197,1,,2,0,1,2,1,1,0,8,0,4
1197,30,151.55,1198,1,,1,1,1,2,1,3,0,8,0,1
1198,0,9.35,1199,3,,5,1,0,2,1,2,1,0,0,0
1199,55,93.5,1200,1,,1,1,1,2,1,2,0,3,0,3
1200,45,14.1083,1201,3,,2,0,0,2,1,2,1,0,0,3
1201,18,8.6625,1202,3,,1,1,0,2,0,1,1,0,0,1
1202,22,7.225,1203,3,,1,1,0,0,0,1,1,0,0,1
1203,28,7.575,1204,3,,1,1,0,2,0,1,1,0,1,1
1204,37,7.75,1205,3,,3,0,0,1,0,1,1,0,0,2
1205,55,135.6333,1206,1,,2,0,1,0,0,2,0,3,0,3
1206,17,7.7333,1207,3,,3,0,0,1,0,1,1,0,0,0
1207,57,146.5208,1208,1,,1,1,1,0,1,2,0,6,0,3
1208,19,10.5,1209,2,,1,1,0,2,0,1,1,0,0,1
1209,27,7.8542,1210,3,,1,1,0,2,0,1,1,0,0,1
1210,22,31.5,1211,2,,1,1,1,2,1,2,1,0,0,1
1211,26,7.775,1212,3,,1,1,0,2,0,1,1,0,0,1
1212,25,7.2292,1213,3,,1,1,0,0,0,1,0,3,0,1
1213,26,13.0,1214,2,,1,1,0,2,0,1,0,6,0,1
1214,33,26.55,1215,1,,1,1,1,2,0,1,1,0,0,1
1215,39,211.3375,1216,1,,3,0,1,2,0,2,1,0,0,2
1216,23,7.05,1217,3,,1,1,0,2,0,1,1,0,0,1
1217,12,39.0,1218,2,,3,0,1,2,1,2,0,5,0,0
1218,46,79.2,1219,1,,1,1,1,0,0,2,1,0,0,3
1219,29,26.0,1220,2,,1,1,1,2,1,2,1,0,0,1
1220,21,13.0,1221,2,,1,1,0,2,0,1,1,0,0,1
1221,48,36.75,1222,2,,2,0,1,2,1,2,1,0,0,3
1222,39,29.7,1223,1,,1,1,1,0,0,1,0,3,0,2
1223,28,7.225,1224,3,,1,1,0,0,0,1,1,0,1,1
1224,19,15.7417,1225,3,,2,0,0,0,1,2,1,0,0,1
1225,27,7.8958,1226,3,,1,1,0,2,0,1,1,0,0,1
1226,30,26.0,1227,1,,1,1,1,2,0,1,0,2,0,1
1227,32,13.0,1228,2,,1,1,0,2,0,1,1,0,0,1
1228,39,7.2292,1229,3,,1,1,0,0,1,1,1,0,0,2
1229,25,31.5,1230,2,,1,1,1,2,0,2,1,0,0,1
1230,6,7.2292,1231,3,,5,1,0,0,0,1,1,0,1,0
1231,18,10.5,1232,2,,1,1,0,2,0,1,1,0,0,1
1232,32,7.5792,1233,3,,1,1,0,2,0,1,1,0,0,1
1233,28,69.55,1234,3,,1,1,1,2,2,4,1,0,1,1
1234,58,512.3292,1235,1,,2,0,1,0,1,2,0,3,0,3
1235,6,14.5,1236,3,,5,1,0,2,1,2,1,0,1,0
1236,16,7.65,1237,3,,3,0,0,2,0,1,1,0,0,0
1237,26,13.0,1238,2,,1,1,0,2,0,1,1,0,0,1
1238,38,7.2292,1239,3,,2,0,0,0,0,1,1,0,0,2
1239,24,13.5,1240,2,,1,1,0,2,0,1,1,0,0,1
1240,31,21.0,1241,2,,3,0,1,2,0,2,1,0,0,1
1241,45,63.3583,1242,1,,2,0,1,0,1,2,0,3,0,3
1242,25,10.5,1243,2,,1,1,0,2,0,1,1,0,0,1
1243,18,73.5,1244,2,,1,1,1,2,0,3,1,0,0,1
1244,49,65.0,1245,2,,1,1,1,2,1,2,1,0,0,3
1245,0,20.575,1246,3,,3,0,1,2,1,2,1,0,0,0
1246,50,26.0,1247,1,,1,1,1,2,0,1,0,4,0,3
1247,59,51.4792,1248,1,,2,0,1,2,1,2,0,7,0,4
1248,28,7.8792,1249,3,,1,1,0,2,0,1,1,0,1,1
1249,28,7.75,1250,3,,1,1,0,1,0,1,1,0,1,1
1250,30,15.55,1251,3,,2,0,0,2,1,2,1,0,0,1
1251,14,69.55,1252,3,,5,1,1,2,2,4,1,0,0,0
1252,24,37.0042,1253,2,,2,0,1,0,1,2,1,0,0,1
1253,31,21.0,1254,2,,2,0,1,2,0,2,1,0,0,1
1254,27,8.6625,1255,3,,1,1,0,2,0,1,1,0,0,1
1255,25,55.4417,1256,1,,2,0,1,0,1,2,0,5,0,1
1256,32,69.55,1257,3,,2,0,1,2,2,4,1,0,1,1
1257,28,14.4583,1258,3,,1,1,0,0,1,2,1,0,1,1
1258,22,39.6875,1259,3,,3,0,1,2,0,3,1,0,0,1
1259,45,59.4,1260,1,,2,0,1,0,1,2,1,0,0,3
1260,29,13.8583,1261,2,,1,1,0,0,0,1,1,0,0,1
1261,21,11.5,1262,2,,1,1,0,2,1,1,1,0,0,1
1262,31,134.5,1263,1,,3,0,1,0,0,2,0,3,0,1
1263,49,0.0,1264,1,,1,1,0,2,0,2,0,2,0,3
1264,44,13.0,1265,2,,1,1,0,2,0,1,1,0,0,3
1265,54,81.8583,1266,1,,2,0,1,2,1,2,0,7,0,3
1266,45,262.375,1267,1,,3,0,1,0,0,3,1,0,0,3
1267,22,8.6625,1268,3,,3,0,0,2,1,1,1,0,0,1
1268,21,11.5,1269,2,,1,1,0,2,0,1,1,0,0,1
1269,55,50.0,1270,1,,1,1,1,2,0,1,0,2,0,3
1270,5,31.3875,1271,3,,5,1,1,2,2,3,1,0,0,0
1271,28,7.75,1272,3,,1,1,0,1,0,1,1,0,1,1
1272,26,7.8792,1273,3,,1,1,0,1,0,1,1,0,0,1
1273,32,14.5,1274,3,,2,0,0,2,0,2,1,0,1,1
1274,19,16.1,1275,3,,2,0,0,2,1,2,1,0,0,1
1275,32,12.875,1276,2,,1,1,0,2,0,1,1,0,1,1
1276,24,65.0,1277,2,,3,0,1,2,1,2,1,0,0,1
1277,24,7.775,1278,3,,1,1,0,2,0,1,1,0,0,1
1278,57,13.0,1279,2,,1,1,0,2,0,1,1,0,0,3
1279,21,7.75,1280,3,,1,1,0,1,0,1,1,0,0,1
1280,6,21.075,1281,3,,5,1,1,2,2,2,1,0,0,0
1281,23,93.5,1282,1,,1,1,1,2,0,2,0,4,0,1
1282,51,39.4,1283,1,,2,0,1,2,1,2,0,5,0,3
1283,13,20.25,1284,3,,5,1,1,2,1,2,1,0,0,0
1284,47,10.5,1285,2,,1,1,0,2,0,1,1,0,0,3
1285,29,22.025,1286,3,,1,1,1,2,2,2,1,0,0,1
1286,18,60.0,1287,1,,2,0,1,2,1,2,0,5,0,1
1287,24,7.25,1288,3,,1,1,0,1,0,1,1,0,0,1
1288,48,79.2,1289,1,,2,0,1,0,1,2,0,3,0,3
1289,22,7.775,1290,3,,1,1,0,2,0,1,1,0,0,1
1290,31,7.7333,1291,3,,1,1,0,1,0,1,1,0,0,1
1291,30,164.8667,1292,1,,3,0,1,2,0,2,0,4,0,1
1292,38,21.0,1293,2,,1,1,1,2,1,2,1,0,0,2
1293,22,59.4,1294,1,,3,0,1,0,1,2,1,0,0,1
1294,17,47.1,1295,1,,1,1,1,2,0,2,1,0,0,0
1295,43,27.7208,1296,1,,1,1,1,0,1,1,0,2,0,2
1296,20,13.8625,1297,2,,1,1,0,0,0,1,0,4,0,1
1297,23,10.5,1298,2,,1,1,0,2,1,1,1,0,0,1
1298,50,211.5,1299,1,,1,1,1,0,1,2,0,3,0,3
1299,17,7.7208,1300,3,,3,0,0,1,0,1,1,0,1,0
1300,3,13.775,1301,3,,3,0,0,2,1,2,1,0,0,0
1301,17,7.75,1302,3,,3,0,0,1,0,1,1,0,1,0
1302,37,90.0,1303,1,,2,0,1,1,1,2,0,6,0,2
1303,28,7.775,1304,3,,3,0,0,2,0,1,1,0,0,1
1304,28,8.05,1305,3,,1,1,0,2,0,1,1,0,1,1
1305,39,108.9,1306,1,,5,0,1,0,0,2,0,1,0,2
1306,38,7.25,1307,3,,1,1,0,2,0,1,1,0,0,2
1307,28,8.05,1308,3,,1,1,0,2,0,1,1,0,1,1
1308,6,22.3583,1309,3,,5,1,1,0,1,2,1,0,1,0
